split,path,class_id,class_name,width,height,area
train,data\raw\gtsrb\GTSRB\Training\00001\00003_00029.ppm,1,Speed limit 30,164,170,27880
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00000.ppm,1,Speed limit 30,40,40,1600
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00001.ppm,1,Speed limit 30,41,42,1722
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00002.ppm,1,Speed limit 30,43,42,1806
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00003.ppm,1,Speed limit 30,44,46,2024
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00004.ppm,1,Speed limit 30,49,47,2303
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00005.ppm,1,Speed limit 30,52,51,2652
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00006.ppm,1,Speed limit 30,53,52,2756
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00007.ppm,1,Speed limit 30,60,61,3660
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00008.ppm,1,Speed limit 30,62,65,4030
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00009.ppm,1,Speed limit 30,73,75,5475
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00010.ppm,1,Speed limit 30,83,80,6640
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00011.ppm,1,Speed limit 30,92,88,8096
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00012.ppm,1,Speed limit 30,28,29,812
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00013.ppm,1,Speed limit 30,31,32,992
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00014.ppm,1,Speed limit 30,31,32,992
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00015.ppm,1,Speed limit 30,33,32,1056
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00016.ppm,1,Speed limit 30,32,32,1024
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00017.ppm,1,Speed limit 30,34,35,1190
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00018.ppm,1,Speed limit 30,34,36,1224
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00019.ppm,1,Speed limit 30,36,37,1332
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00020.ppm,1,Speed limit 30,37,38,1406
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00021.ppm,1,Speed limit 30,39,39,1521
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00022.ppm,1,Speed limit 30,41,41,1681
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00023.ppm,1,Speed limit 30,44,43,1892
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00024.ppm,1,Speed limit 30,47,46,2162
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00025.ppm,1,Speed limit 30,48,48,2304
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00026.ppm,1,Speed limit 30,50,51,2550
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00027.ppm,1,Speed limit 30,55,55,3025
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00028.ppm,1,Speed limit 30,59,59,3481
train,data\raw\gtsrb\GTSRB\Training\00001\00004_00029.ppm,1,Speed limit 30,63,64,4032
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00000.ppm,1,Speed limit 30,30,28,840
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00001.ppm,1,Speed limit 30,29,30,870
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00002.ppm,1,Speed limit 30,29,31,899
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00003.ppm,1,Speed limit 30,30,30,900
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00004.ppm,1,Speed limit 30,32,31,992
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00005.ppm,1,Speed limit 30,33,32,1056
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00006.ppm,1,Speed limit 30,32,34,1088
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00007.ppm,1,Speed limit 30,34,32,1088
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00008.ppm,1,Speed limit 30,33,35,1155
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00009.ppm,1,Speed limit 30,34,35,1190
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00010.ppm,1,Speed limit 30,36,36,1296
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00011.ppm,1,Speed limit 30,38,38,1444
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00012.ppm,1,Speed limit 30,39,39,1521
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00013.ppm,1,Speed limit 30,39,40,1560
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00014.ppm,1,Speed limit 30,42,40,1680
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00015.ppm,1,Speed limit 30,43,43,1849
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00016.ppm,1,Speed limit 30,46,44,2024
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00017.ppm,1,Speed limit 30,47,46,2162
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00018.ppm,1,Speed limit 30,49,47,2303
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00019.ppm,1,Speed limit 30,51,50,2550
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00020.ppm,1,Speed limit 30,50,49,2450
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00021.ppm,1,Speed limit 30,53,52,2756
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00022.ppm,1,Speed limit 30,55,53,2915
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00023.ppm,1,Speed limit 30,57,55,3135
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00024.ppm,1,Speed limit 30,58,57,3306
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00025.ppm,1,Speed limit 30,59,57,3363
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00026.ppm,1,Speed limit 30,61,59,3599
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00027.ppm,1,Speed limit 30,62,62,3844
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00028.ppm,1,Speed limit 30,63,63,3969
train,data\raw\gtsrb\GTSRB\Training\00001\00005_00029.ppm,1,Speed limit 30,64,63,4032
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00000.ppm,1,Speed limit 30,44,50,2200
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00001.ppm,1,Speed limit 30,43,49,2107
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00002.ppm,1,Speed limit 30,44,50,2200
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00003.ppm,1,Speed limit 30,43,50,2150
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00004.ppm,1,Speed limit 30,43,51,2193
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00005.ppm,1,Speed limit 30,44,51,2244
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00006.ppm,1,Speed limit 30,46,53,2438
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00007.ppm,1,Speed limit 30,46,54,2484
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00008.ppm,1,Speed limit 30,46,55,2530
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00009.ppm,1,Speed limit 30,47,56,2632
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00010.ppm,1,Speed limit 30,50,58,2900
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00011.ppm,1,Speed limit 30,50,59,2950
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00012.ppm,1,Speed limit 30,51,59,3009
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00013.ppm,1,Speed limit 30,52,62,3224
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00014.ppm,1,Speed limit 30,55,63,3465
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00015.ppm,1,Speed limit 30,55,67,3685
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00016.ppm,1,Speed limit 30,57,70,3990
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00017.ppm,1,Speed limit 30,61,72,4392
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00018.ppm,1,Speed limit 30,62,76,4712
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00019.ppm,1,Speed limit 30,64,77,4928
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00020.ppm,1,Speed limit 30,69,81,5589
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00021.ppm,1,Speed limit 30,73,84,6132
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00022.ppm,1,Speed limit 30,76,89,6764
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00023.ppm,1,Speed limit 30,83,95,7885
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00024.ppm,1,Speed limit 30,88,101,8888
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00025.ppm,1,Speed limit 30,96,108,10368
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00026.ppm,1,Speed limit 30,106,117,12402
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00027.ppm,1,Speed limit 30,109,123,13407
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00028.ppm,1,Speed limit 30,122,135,16470
train,data\raw\gtsrb\GTSRB\Training\00001\00006_00029.ppm,1,Speed limit 30,140,148,20720
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00000.ppm,1,Speed limit 30,50,49,2450
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00001.ppm,1,Speed limit 30,51,51,2601
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00002.ppm,1,Speed limit 30,52,52,2704
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00003.ppm,1,Speed limit 30,53,53,2809
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00004.ppm,1,Speed limit 30,54,54,2916
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00005.ppm,1,Speed limit 30,55,56,3080
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00006.ppm,1,Speed limit 30,56,56,3136
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00007.ppm,1,Speed limit 30,57,57,3249
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00008.ppm,1,Speed limit 30,58,58,3364
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00009.ppm,1,Speed limit 30,59,59,3481
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00010.ppm,1,Speed limit 30,60,59,3540
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00011.ppm,1,Speed limit 30,61,62,3782
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00012.ppm,1,Speed limit 30,62,63,3906
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00013.ppm,1,Speed limit 30,64,64,4096
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00014.ppm,1,Speed limit 30,69,64,4416
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00015.ppm,1,Speed limit 30,69,67,4623
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00016.ppm,1,Speed limit 30,71,69,4899
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00017.ppm,1,Speed limit 30,74,71,5254
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00018.ppm,1,Speed limit 30,75,72,5400
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00019.ppm,1,Speed limit 30,80,75,6000
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00020.ppm,1,Speed limit 30,82,77,6314
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00021.ppm,1,Speed limit 30,84,81,6804
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00022.ppm,1,Speed limit 30,86,83,7138
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00023.ppm,1,Speed limit 30,88,84,7392
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00024.ppm,1,Speed limit 30,88,86,7568
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00025.ppm,1,Speed limit 30,95,92,8740
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00026.ppm,1,Speed limit 30,97,96,9312
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00027.ppm,1,Speed limit 30,100,98,9800
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00028.ppm,1,Speed limit 30,107,104,11128
train,data\raw\gtsrb\GTSRB\Training\00001\00007_00029.ppm,1,Speed limit 30,112,110,12320
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00000.ppm,1,Speed limit 30,44,47,2068
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00001.ppm,1,Speed limit 30,44,46,2024
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00002.ppm,1,Speed limit 30,43,46,1978
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00003.ppm,1,Speed limit 30,43,47,2021
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00004.ppm,1,Speed limit 30,43,47,2021
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00005.ppm,1,Speed limit 30,43,47,2021
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00006.ppm,1,Speed limit 30,46,50,2300
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00007.ppm,1,Speed limit 30,46,49,2254
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00008.ppm,1,Speed limit 30,45,49,2205
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00009.ppm,1,Speed limit 30,46,51,2346
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00010.ppm,1,Speed limit 30,47,51,2397
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00011.ppm,1,Speed limit 30,48,51,2448
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00012.ppm,1,Speed limit 30,47,50,2350
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00013.ppm,1,Speed limit 30,49,53,2597
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00014.ppm,1,Speed limit 30,48,52,2496
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00015.ppm,1,Speed limit 30,48,55,2640
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00016.ppm,1,Speed limit 30,51,54,2754
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00017.ppm,1,Speed limit 30,51,56,2856
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00018.ppm,1,Speed limit 30,51,56,2856
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00019.ppm,1,Speed limit 30,54,58,3132
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00020.ppm,1,Speed limit 30,53,59,3127
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00021.ppm,1,Speed limit 30,53,59,3127
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00022.ppm,1,Speed limit 30,56,61,3416
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00023.ppm,1,Speed limit 30,57,62,3534
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00024.ppm,1,Speed limit 30,57,62,3534
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00025.ppm,1,Speed limit 30,60,64,3840
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00026.ppm,1,Speed limit 30,60,65,3900
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00027.ppm,1,Speed limit 30,62,70,4340
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00028.ppm,1,Speed limit 30,64,72,4608
train,data\raw\gtsrb\GTSRB\Training\00001\00008_00029.ppm,1,Speed limit 30,68,74,5032
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00000.ppm,1,Speed limit 30,28,30,840
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00001.ppm,1,Speed limit 30,28,29,812
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00002.ppm,1,Speed limit 30,30,30,900
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00003.ppm,1,Speed limit 30,30,31,930
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00004.ppm,1,Speed limit 30,31,31,961
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00005.ppm,1,Speed limit 30,33,33,1089
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00006.ppm,1,Speed limit 30,33,34,1122
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00007.ppm,1,Speed limit 30,34,33,1122
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00008.ppm,1,Speed limit 30,33,33,1089
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00009.ppm,1,Speed limit 30,34,34,1156
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00010.ppm,1,Speed limit 30,35,34,1190
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00011.ppm,1,Speed limit 30,36,36,1296
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00012.ppm,1,Speed limit 30,38,37,1406
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00013.ppm,1,Speed limit 30,38,37,1406
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00014.ppm,1,Speed limit 30,39,39,1521
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00015.ppm,1,Speed limit 30,40,40,1600
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00016.ppm,1,Speed limit 30,41,40,1640
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00017.ppm,1,Speed limit 30,42,42,1764
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00018.ppm,1,Speed limit 30,43,44,1892
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00019.ppm,1,Speed limit 30,45,44,1980
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00020.ppm,1,Speed limit 30,46,45,2070
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00021.ppm,1,Speed limit 30,47,47,2209
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00022.ppm,1,Speed limit 30,51,50,2550
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00023.ppm,1,Speed limit 30,55,53,2915
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00024.ppm,1,Speed limit 30,57,55,3135
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00025.ppm,1,Speed limit 30,57,58,3306
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00026.ppm,1,Speed limit 30,59,60,3540
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00027.ppm,1,Speed limit 30,63,64,4032
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00028.ppm,1,Speed limit 30,69,68,4692
train,data\raw\gtsrb\GTSRB\Training\00001\00009_00029.ppm,1,Speed limit 30,73,71,5183
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00000.ppm,1,Speed limit 30,29,28,812
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00001.ppm,1,Speed limit 30,31,29,899
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00002.ppm,1,Speed limit 30,31,30,930
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00003.ppm,1,Speed limit 30,31,31,961
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00004.ppm,1,Speed limit 30,30,29,870
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00005.ppm,1,Speed limit 30,31,31,961
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00006.ppm,1,Speed limit 30,30,32,960
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00007.ppm,1,Speed limit 30,32,32,1024
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00008.ppm,1,Speed limit 30,32,34,1088
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00009.ppm,1,Speed limit 30,34,33,1122
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00010.ppm,1,Speed limit 30,36,34,1224
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00011.ppm,1,Speed limit 30,36,35,1260
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00012.ppm,1,Speed limit 30,37,36,1332
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00013.ppm,1,Speed limit 30,37,38,1406
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00014.ppm,1,Speed limit 30,37,37,1369
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00015.ppm,1,Speed limit 30,39,39,1521
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00016.ppm,1,Speed limit 30,41,41,1681
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00017.ppm,1,Speed limit 30,41,42,1722
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00018.ppm,1,Speed limit 30,44,44,1936
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00019.ppm,1,Speed limit 30,45,45,2025
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00020.ppm,1,Speed limit 30,47,47,2209
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00021.ppm,1,Speed limit 30,48,49,2352
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00022.ppm,1,Speed limit 30,51,51,2601
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00023.ppm,1,Speed limit 30,54,53,2862
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00024.ppm,1,Speed limit 30,57,56,3192
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00025.ppm,1,Speed limit 30,60,59,3540
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00026.ppm,1,Speed limit 30,64,64,4096
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00027.ppm,1,Speed limit 30,71,71,5041
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00028.ppm,1,Speed limit 30,76,76,5776
train,data\raw\gtsrb\GTSRB\Training\00001\00010_00029.ppm,1,Speed limit 30,84,86,7224
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00000.ppm,1,Speed limit 30,27,28,756
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00001.ppm,1,Speed limit 30,29,29,841
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00002.ppm,1,Speed limit 30,29,31,899
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00003.ppm,1,Speed limit 30,30,33,990
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00004.ppm,1,Speed limit 30,31,33,1023
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00005.ppm,1,Speed limit 30,29,31,899
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00006.ppm,1,Speed limit 30,30,32,960
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00007.ppm,1,Speed limit 30,31,33,1023
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00008.ppm,1,Speed limit 30,33,35,1155
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00009.ppm,1,Speed limit 30,35,36,1260
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00010.ppm,1,Speed limit 30,36,37,1332
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00011.ppm,1,Speed limit 30,37,36,1332
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00012.ppm,1,Speed limit 30,38,39,1482
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00013.ppm,1,Speed limit 30,40,40,1600
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00014.ppm,1,Speed limit 30,40,40,1600
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00015.ppm,1,Speed limit 30,41,42,1722
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00016.ppm,1,Speed limit 30,42,42,1764
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00017.ppm,1,Speed limit 30,45,43,1935
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00018.ppm,1,Speed limit 30,47,45,2115
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00019.ppm,1,Speed limit 30,48,46,2208
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00020.ppm,1,Speed limit 30,50,48,2400
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00021.ppm,1,Speed limit 30,54,52,2808
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00022.ppm,1,Speed limit 30,57,55,3135
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00023.ppm,1,Speed limit 30,59,58,3422
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00024.ppm,1,Speed limit 30,64,63,4032
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00025.ppm,1,Speed limit 30,73,71,5183
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00026.ppm,1,Speed limit 30,79,77,6083
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00027.ppm,1,Speed limit 30,91,88,8008
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00028.ppm,1,Speed limit 30,104,107,11128
train,data\raw\gtsrb\GTSRB\Training\00001\00011_00029.ppm,1,Speed limit 30,121,124,15004
train,data\raw\gtsrb\GTSRB\Training\00001\00012_00000.ppm,1,Speed limit 30,28,30,840
train,data\raw\gtsrb\GTSRB\Training\00001\00012_00001.ppm,1,Speed limit 30,28,29,812
train,data\raw\gtsrb\GTSRB\Training\00001\00012_00002.ppm,1,Speed limit 30,28,29,812
train,data\raw\gtsrb\GTSRB\Training\00001\00012_00003.ppm,1,Speed limit 30,30,31,930
train,data\raw\gtsrb\GTSRB\Training\00001\00012_00004.ppm,1,Speed limit 30,30,32,960
train,data\raw\gtsrb\GTSRB\Training\00001\00012_00005.ppm,1,Speed limit 30,30,32,960
train,data\raw\gtsrb\GTSRB\Training\00001\00012_00006.ppm,1,Speed limit 30,30,32,960
train,data\raw\gtsrb\GTSRB\Training\00001\00012_00007.ppm,1,Speed limit 30,33,34,1122
train,data\raw\gtsrb\GTSRB\Training\00001\00012_00008.ppm,1,Speed limit 30,33,34,1122
train,data\raw\gtsrb\GTSRB\Training\00001\00012_00009.ppm,1,Speed limit 30,34,36,1224
train,data\raw\gtsrb\GTSRB\Training\00001\00012_00010.ppm,1,Speed limit 30,35,36,1260
train,data\raw\gtsrb\GTSRB\Training\00001\00012_00011.ppm,1,Speed limit 30,37,37,1369
train,data\raw\gtsrb\GTSRB\Training\00001\00012_00012.ppm,1,Speed limit 30,37,38,1406
